"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-178",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/76365181784a316b85ae49c7f956ed0e42ade03d/A3_dstat.csv 5",,,,"Date:","08 Sep 2023 13:54:57 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694181502,386456,30509280,29788,1064636,0,0,99.987,0,0,0,8.800,0,0,0,0,342,509,0.370,0.470,0.490
1694181507,386424,30509312,29788,1064636,0,0,100.000,0,0,0,0.800,64.200,64.200,0,0,339,573,0.340,0.460,0.490
1694181512,386392,30509344,29788,1064636,0.013,0,100.000,0,0,0,3.200,0,0,0,0,282,468,0.320,0.450,0.480
1694181517,386392,30509344,29788,1064636,0,0,99.975,0,0,0,4.800,64.200,64.200,0,0,350,547,0.290,0.440,0.480
1694181522,386128,30509604,29788,1064640,0.013,0,99.976,0,0,0,0,0,0,0,0,281,494,0.270,0.440,0.480
1694181527,386160,30509572,29796,1064632,0,0.012,99.973,0,0.025,0,8.000,64.199,64.199,0,0,1139,1863,0.250,0.430,0.470
1694181532,386160,30509572,29796,1064632,0,0,99.989,0,0,0,8.800,0,0,0,0,283,480,0.230,0.420,0.470
1694181537,386148,30509572,29796,1064644,0.025,0,99.974,0,0,0,1.600,64.200,64.200,0,0,370,550,0.210,0.410,0.470
1694181542,386148,30509572,29796,1064644,0,0,99.988,0,0.013,0,3.200,0,0,0,0,262,460,0.190,0.410,0.460
1694181547,386168,30509548,29796,1064648,0.037,0.012,99.974,0,0,0,1.600,64.199,64.199,0,0,518,898,0.180,0.400,0.460
1694181552,386168,30509548,29796,1064648,0,0,100.000,0,0,0,0,8.400,8.400,0,0,316,532,0.160,0.390,0.460
1694181557,386160,30509548,29804,1064648,0,0,99.988,0,0,0,14.400,64.200,64.200,0,0,307,502,0.150,0.390,0.460
1694181562,386192,30509516,29804,1064648,0.012,0,99.975,0,0,0,0,0,0,0,0,310,484,0.140,0.380,0.450
1694181567,386120,30509548,29804,1064688,0,0,100.000,0,0,0,0,64.200,64.200,0,0,327,565,0.120,0.370,0.450
1694181572,386120,30509548,29804,1064688,0.013,0,100.000,0,0.013,0,4.000,0,0,0,0,258,452,0.110,0.370,0.450
1694181577,386020,30509644,29804,1064692,0,0,100,0,0.013,0,0.800,64.200,64.200,0,0,306,518,0.100,0.360,0.450
1694181582,386020,30509644,29812,1064684,0,0,99.975,0,0,0,12.000,0,0,0,0,293,494,0.100,0.350,0.440
1694181587,386076,30509580,29812,1064692,0.025,0.012,99.987,0,0,0,0,64.200,64.200,0,0,455,763,0.090,0.350,0.440
1694181592,386076,30509580,29812,1064692,0,0.013,99.975,0,0,0,8.800,0,0,0,0,256,454,0.080,0.340,0.440
