"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-231",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/76365181784a316b85ae49c7f956ed0e42ade03d/A6_dstat.csv 5",,,,"Date:","08 Sep 2023 13:54:57 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694181527,395268,30503032,29292,1063984,0.112,0.025,99.949,0,0,0,30.400,577.392,505.593,0,0,1007,1299,0,0,0
1694181532,395260,30503040,29292,1063984,0,0,99.976,0,0,0,3.200,0,0,0,0,320,536,0,0,0
1694181537,395256,30503040,29292,1063988,0.037,0.025,99.987,0,0,0,0,64.200,64.200,0,0,369,533,0,0,0
1694181542,395256,30503040,29292,1063988,0.013,0,99.988,0,0,0,2.400,0,0,0,0,300,485,0,0,0
1694181547,395252,30503040,29292,1063992,0.012,0,99.974,0,0,0,0,76.200,64.200,0,0,333,530,0,0,0
1694181552,395252,30503040,29292,1063992,0,0,99.975,0,0,0,0,8.400,8.400,0,0,314,525,0,0,0
1694181557,395252,30503040,29300,1063984,0.012,0.012,100.000,0,0,0,42.400,64.200,64.200,0,0,494,603,0,0,0
1694181562,395252,30503040,29300,1063984,0,0,99.988,0,0.013,0,0.800,0,0,0,0,273,464,0,0,0
1694181567,395252,30503040,29300,1063984,0.012,0,99.975,0,0,0,4.000,64.200,64.200,0,0,320,490,0,0,0
1694181572,395252,30503040,29300,1063984,0,0,99.987,0,0,0,1.600,0,0,0,0,281,484,0,0,0
1694181577,395252,30503040,29300,1063984,0,0,100.000,0,0,0,0,64.200,64.200,0,0,295,490,0,0,0
1694181582,395252,30503040,29308,1063976,0.025,0,99.988,0,0,0,11.200,0,0,0,0,307,494,0,0,0
1694181587,395192,30503040,29308,1064036,0.012,0.025,99.987,0,0,0,19.200,64.200,64.200,0,0,592,816,0,0,0
1694181592,395192,30503040,29308,1064036,0.012,0,100.000,0,0.012,0,0,0,0,0,0,273,483,0,0,0
