"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-24",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/006d803341a234a38621ab612e77220c1a0e03ac/A1_dstat.csv 5",,,,"Date:","08 Sep 2023 13:44:27 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694180902,392956,30504132,29060,1064160,0,0,100.000,0,0,0,0,0,0,0,0,274,479,0.390,0.460,0.500
1694180907,392660,30504384,29060,1064204,0.012,0.012,99.987,0,0,0,4.000,74.600,74.600,0,0,493,723,0.360,0.450,0.490
1694180912,392660,30504384,29060,1064204,0,0,100.001,0,0.013,0,0,0,0,0,0,308,537,0.330,0.450,0.490
1694180917,392660,30504384,29060,1064204,0.062,0.012,99.961,0,0.025,0,0,82.999,82.999,0,0,474,667,0.300,0.440,0.490
1694180922,392660,30504384,29060,1064204,0.013,0.038,99.988,0,0,0,0.800,0,0,0,0,784,1195,0.280,0.430,0.480
1694180927,392648,30504384,29068,1064208,0,0,99.976,0,0,0,18.400,74.601,74.601,0,0,342,522,0.260,0.420,0.480
1694180932,392648,30504384,29068,1064208,0,0,99.988,0,0,0,0,0,0,0,0,269,451,0.240,0.420,0.480
1694180937,392644,30504384,29068,1064212,0,0,99.974,0,0,0,12.000,74.599,74.599,0,0,346,541,0.220,0.410,0.470
1694180942,392644,30504384,29068,1064212,0,0,99.975,0,0,0,0,0,0,0,0,263,452,0.200,0.400,0.470
1694180947,392644,30504384,29068,1064212,0,0,99.999,0,0.012,0,0,64.200,64.200,0,0,324,541,0.180,0.390,0.470
1694180952,392636,30504384,29076,1064212,0,0,100.000,0,0,0,12.000,0,0,0,0,329,498,0.170,0.390,0.470
1694180957,394868,30502148,29076,1064216,0.025,0,99.976,0,0,0,3.200,64.200,64.200,0,0,345,552,0.160,0.380,0.460
1694180962,394868,30502148,29076,1064216,0,0,100.000,0,0.013,0,0,0,0,0,0,272,473,0.140,0.370,0.460
