"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-13",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/006d803341a234a38621ab612e77220c1a0e03ac/A5_dstat.csv 5",,,,"Date:","08 Sep 2023 13:44:27 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694180742,381936,30514480,29144,1065044,0,0,99.988,0,0.013,0,0,0,0,0,0,318,523,0.060,0.030,0
1694180747,381924,30514480,29156,1065044,0.025,0.012,99.987,0,0,0,35.200,74.600,74.600,0,0,346,529,0.050,0.020,0
1694180752,381892,30514512,29156,1065044,0,0,100.001,0,0,0,0,0,0,0,0,312,519,0.050,0.020,0
1694180757,381888,30514512,29156,1065048,0.012,0,99.962,0,0,0,13.600,74.599,74.599,0,0,326,515,0.040,0.020,0
1694180762,381888,30514512,29156,1065048,0,0,99.989,0,0,0,0,0,0,0,0,268,455,0.040,0.020,0
1694180767,381884,30514512,29156,1065052,0.012,0.012,99.998,0,0,0,0,74.599,74.599,0,0,368,551,0.040,0.020,0
1694180772,381884,30514512,29156,1065052,0.013,0,100.001,0,0,0,0.800,0,0,0,0,288,498,0.030,0.020,0
1694180777,381844,30514544,29164,1065052,0,0,99.974,0,0,0,8.800,74.599,74.599,0,0,336,521,0.030,0.020,0
1694180782,381844,30514544,29164,1065052,0.013,0,99.989,0,0,0,0,0,0,0,0,261,455,0.030,0.020,0
1694180787,381872,30514512,29164,1065056,0.037,0,99.987,0,0,0,0,72.600,72.600,0,0,477,749,0.020,0.020,0
1694180792,381804,30514544,29164,1065092,0,0,100.000,0,0,0,4.800,0,0,0,0,298,507,0.020,0.020,0
1694180797,382044,30514300,29164,1065096,0.025,0,99.936,0,0.025,0,0,64.199,64.199,0,0,549,829,0.020,0.020,0
1694180802,382044,30514300,29164,1065096,0,0,100.001,0,0,0,1.600,0,0,0,0,272,459,0.020,0.020,0
1694180807,382036,30514300,29172,1065096,0.012,0,99.974,0,0,0,9.600,64.199,64.199,0,0,312,486,0.020,0.020,0
1694180812,382036,30514300,29172,1065096,0,0,100.001,0,0.013,0,6.400,0,0,0,0,292,490,0.020,0.020,0
1694180817,382000,30514332,29172,1065100,0,0,99.986,0,0,0,0,64.199,64.199,0,0,347,548,0.010,0.020,0
1694180822,382000,30514332,29172,1065100,0.013,0,99.990,0,0,0,11.200,0,0,0,0,271,457,0.010,0.020,0
1694180827,381992,30514332,29172,1065108,0,0,99.986,0,0,0,0,64.199,64.199,0,0,315,503,0.010,0.020,0
1694180832,381992,30514332,29172,1065108,0.013,0,100.001,0,0.013,0,2.400,0,0,0,0,286,494,0.010,0.020,0
1694180837,381984,30514332,29180,1065108,0.012,0,99.987,0,0,0,8.000,64.199,64.199,0,0,340,534,0.010,0.020,0
1694180842,381984,30514332,29180,1065108,0,0,100.001,0,0,0,3.200,0,0,0,0,271,460,0.010,0.020,0
1694180847,382000,30514308,29180,1065116,0.012,0,99.974,0,0,0,0,72.599,72.599,0,0,378,575,0.010,0.020,0
1694180852,382236,30514024,29180,1065164,0.062,0,99.912,0,0,0,1.600,320.997,307.197,0,0,507,830,0.010,0.010,0
1694180857,382236,30514024,29180,1065164,0,0,99.988,0,0.025,0,0,0,0,0,0,423,704,0.010,0.010,0
1694180862,382236,30514024,29180,1065164,0,0,99.989,0,0,0,0,0,0,0,0,266,462,0,0.010,0
1694180867,382220,30514024,29188,1065172,0.012,0,99.986,0.012,0,0,13.600,64.199,64.199,0,0,330,517,0,0.010,0
1694180872,382220,30514024,29188,1065172,0,0,99.989,0,0,0,0,0,0,0,0,268,486,0,0.010,0
1694180877,382220,30514024,29188,1065172,0.025,0,99.986,0,0.012,0,3.200,64.199,64.199,0,0,330,519,0,0.010,0
1694180882,382188,30514056,29188,1065172,0.013,0,100.001,0,0,0,15.200,0,0,0,0,287,472,0,0.010,0
1694180887,382184,30514056,29188,1065176,0,0,99.986,0,0,0,0,64.199,64.199,0,0,328,540,0,0.010,0
1694180892,382184,30514056,29188,1065176,0.013,0.013,100.002,0,0,0,0,0,0,0,0,280,488,0,0.010,0
1694180897,382176,30514056,29196,1065176,0,0,99.974,0,0,0,8.800,64.199,64.199,0,0,336,516,0,0.010,0
1694180902,382176,30514056,29196,1065176,0.013,0,99.976,0,0,0,1.600,8.400,8.400,0,0,286,478,0,0.010,0
1694180907,382204,30514024,29196,1065180,0.012,0,99.999,0,0,0,0,64.200,64.200,0,0,381,575,0,0.010,0
1694180912,382136,30514056,29196,1065216,0,0,99.988,0,0,0,4.800,0,0,0,0,305,512,0,0.010,0
1694180917,382132,30514056,29196,1065220,0.037,0,99.962,0,0.025,0,0,64.200,64.200,0,0,874,1300,0,0.010,0
1694180922,382132,30514056,29196,1065220,0.013,0,99.976,0,0,0,0,0,0,0,0,297,508,0,0.010,0
1694180927,382124,30514056,29204,1065220,0.012,0,99.974,0,0,0,14.400,64.199,64.199,0,0,372,607,0,0.010,0
1694180932,382124,30514056,29204,1065220,0,0,100.001,0,0,0,0,0,0,0,0,295,515,0,0.010,0
1694180937,382120,30514056,29204,1065224,0,0,99.999,0,0,0,1.600,64.199,64.199,0,0,310,493,0,0.010,0
1694180942,382120,30514056,29204,1065224,0.025,0,99.989,0,0,0,11.200,0,0,0,0,282,472,0,0.010,0
1694180947,382116,30514056,29204,1065228,0,0,99.986,0,0.012,0,2.400,64.199,64.199,0,0,289,491,0,0.010,0
1694180952,382108,30514056,29212,1065228,0.013,0,100.001,0,0,0,12.000,0,0,0,0,306,513,0,0,0
1694180957,382108,30514056,29212,1065228,0,0.012,99.999,0,0,0,0,72.599,72.599,0,0,339,519,0,0,0
1694180962,382108,30514056,29212,1065228,0,0,100.001,0,0,0,0,0,0,0,0,259,458,0,0,0
