"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-178",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/838be0c960259585130c6449c088d40d622d273c/A3_dstat.csv 5",,,,"Date:","08 Sep 2023 13:49:42 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694181197,392040,30504112,29688,1064304,0,0,100.000,0,0,0,2.400,0,0,0,0,304,495,0.680,0.650,0.550
1694181202,392000,30504112,29688,1064344,0,0.025,99.987,0,0,0,0,64.200,64.200,0,0,374,560,0.630,0.640,0.550
1694181207,392000,30504112,29688,1064344,0,0.013,99.988,0,0,0,0,0,0,0,0,290,489,0.580,0.630,0.550
1694181212,391988,30504112,29696,1064348,0.013,0.013,99.988,0,0,0,7.200,72.600,72.600,0,0,343,530,0.530,0.610,0.540
1694181217,391988,30504112,29696,1064348,0,0,100.000,0,0,0,0,0,0,0,0,295,498,0.490,0.600,0.540
1694181222,391712,30504388,29696,1064348,0.025,0.012,99.961,0,0,0,0,64.199,64.199,0,0,600,895,0.450,0.590,0.540
1694181227,391460,30504640,29696,1064348,0,0,99.989,0,0.013,0,0.800,0,0,0,0,348,522,0.410,0.580,0.530
1694181232,391456,30504640,29696,1064352,0.025,0.012,99.987,0,0,0,3.200,64.200,64.200,0,0,409,661,0.380,0.570,0.530
1694181237,391456,30504640,29696,1064352,0,0,100.001,0,0,0,12.800,0,0,0,0,290,481,0.350,0.560,0.530
1694181242,391448,30504640,29704,1064352,0,0.025,100.000,0,0,0,8.000,64.200,64.200,0,0,295,497,0.320,0.550,0.530
1694181247,391448,30504640,29704,1064352,0,0,99.988,0,0,0,5.600,0,0,0,0,284,484,0.300,0.550,0.520
1694181252,391440,30504640,29704,1064360,0,0,99.987,0,0,0,0,64.200,64.200,0,0,332,523,0.270,0.540,0.520
1694181257,391440,30504640,29704,1064360,0,0,99.975,0,0,0,0,0,0,0,0,263,449,0.250,0.530,0.520
1694181262,391404,30504640,29704,1064396,0,0.025,99.986,0,0,0,3.200,64.199,64.199,0,0,378,547,0.230,0.520,0.510
1694181267,391648,30504388,29712,1064396,0,0,99.995,0,0,0,8.002,8.402,8.402,0,0,321,524,0.210,0.510,0.510
1694181272,394672,30501364,29712,1064396,0.037,0,99.969,0,0,0,0,64.188,64.188,0,0,297,508,0.190,0.500,0.510
1694181277,394640,30501396,29712,1064396,0,0.013,100.000,0,0,0,3.200,0,0,0,0,286,471,0.180,0.490,0.510
