"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-13",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/838be0c960259585130c6449c088d40d622d273c/A5_dstat.csv 5",,,,"Date:","08 Sep 2023 13:49:42 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694181087,393952,30501928,29256,1065324,0.013,0,99.975,0,0,0,0.800,0,0,0,0,306,480,0.010,0.010,0
1694181092,393876,30501960,29264,1065360,0,0,99.987,0,0,0,16.800,64.199,64.199,0,0,335,532,0.010,0.010,0
1694181097,393876,30501960,29264,1065360,0,0,100.001,0,0.038,0,0,0,0,0,0,296,452,0.010,0.010,0
1694181102,393848,30501984,29264,1065364,0.037,0.012,99.973,0,0,0,0,64.199,64.199,0,0,556,935,0.010,0.010,0
1694181107,393848,30501984,29264,1065364,0,0,99.976,0,0,0,2.400,0,0,0,0,291,477,0,0.010,0
1694181112,393844,30501984,29264,1065368,0.012,0,99.987,0,0,0,0,64.200,64.200,0,0,307,521,0,0.010,0
1694181117,393844,30501984,29264,1065368,0,0.013,99.976,0,0,0,0,0,0,0,0,259,449,0,0.010,0
1694181122,393804,30502016,29272,1065368,0,0,99.999,0,0,0,16.800,64.200,64.200,0,0,321,499,0,0.010,0
1694181127,393804,30502016,29272,1065368,0,0,99.988,0,0,0,3.200,8.400,8.400,0,0,275,464,0,0,0
1694181132,393832,30501984,29272,1065372,0.012,0.012,99.999,0,0,0,0,64.199,64.199,0,0,329,560,0,0,0
1694181137,393832,30501984,29272,1065372,0,0,99.988,0,0.013,0,3.200,0,0,0,0,291,458,0,0,0
1694181142,393828,30501984,29272,1065376,0,0,99.974,0,0,0,0,64.200,64.200,0,0,291,495,0,0,0
1694181147,393904,30501904,29272,1065380,0,0,99.986,0,0,0,0,0,0,0,0,315,500,0,0,0
1694181152,393812,30501936,29280,1065432,0.013,0.013,99.989,0,0,0,13.600,64.201,64.201,0,0,355,553,0,0,0
1694181157,393812,30501936,29280,1065432,0.013,0,100.001,0,0.025,0,1.600,0,0,0,0,278,452,0,0,0
1694181162,393808,30501936,29280,1065436,0.062,0.012,99.949,0,0,0,4.000,64.199,64.199,0,0,813,1294,0,0,0
1694181167,393860,30501880,29280,1065440,0.025,0,99.988,0,0,0,3.200,331.401,317.601,0,0,476,794,0,0,0
1694181172,393860,30501880,29280,1065440,0,0.013,99.963,0,0,0,0,0,0,0,0,322,541,0,0,0
1694181177,393860,30501880,29280,1065440,0,0,100.000,0,0,0,0,0,0,0,0,264,445,0,0,0
1694181182,393812,30501912,29288,1065448,0,0,99.999,0,0,0,22.400,72.599,72.599,0,0,327,513,0,0,0
1694181187,393812,30501912,29288,1065448,0.012,0,99.975,0,0,0,0,0,0,0,0,301,531,0,0,0
1694181192,393812,30501912,29288,1065448,0.013,0,100.000,0,0,0,0.800,64.200,64.200,0,0,338,546,0,0,0
1694181197,393780,30501944,29288,1065448,0,0,100.001,0,0,0,0,0,0,0,0,328,480,0,0,0
1694181202,393780,30501944,29288,1065448,0,0,99.986,0,0,0,6.400,64.199,64.199,0,0,316,508,0,0,0
1694181207,393780,30501944,29288,1065448,0,0,99.988,0,0.013,0,0,0,0,0,0,314,478,0,0,0
1694181212,393732,30501944,29296,1065488,0.013,0,99.975,0,0,0,8.000,64.200,64.200,0,0,323,523,0,0,0
1694181217,393732,30501944,29296,1065488,0,0,99.975,0,0.025,0,7.200,0,0,0,0,334,491,0,0,0
1694181222,393736,30501936,29296,1065492,0.025,0,99.962,0,0,0,0,64.200,64.200,0,0,464,735,0,0,0
1694181227,393736,30501936,29296,1065492,0,0,99.975,0,0,0,0.800,0,0,0,0,322,475,0,0,0
1694181232,393732,30501936,29296,1065496,0.012,0,99.999,0,0,0,1.600,64.200,64.200,0,0,337,547,0,0,0
1694181237,393728,30501936,29300,1065496,0,0,99.989,0,0,0,4.000,8.400,8.400,0,0,316,505,0,0,0
1694181242,393956,30501692,29312,1065496,0,0,99.974,0,0,0,18.400,64.200,64.200,0,0,427,644,0,0,0
1694181247,393956,30501692,29312,1065496,0,0,99.987,0,0,0,0,0,0,0,0,259,450,0,0,0
1694181252,393920,30501724,29312,1065500,0,0,100.000,0,0,0,0,64.200,64.200,0,0,340,569,0,0,0
1694181257,393920,30501724,29312,1065500,0,0,100.001,0,0,0,0,0,0,0,0,294,484,0,0,0
1694181262,393916,30501724,29312,1065504,0.012,0,99.987,0,0,0,3.200,64.200,64.200,0,0,303,498,0,0,0
1694181267,393872,30501724,29320,1065540,0,0,99.988,0,0,0,12.000,0,0,0,0,351,528,0,0,0
1694181272,393872,30501724,29320,1065540,0,0,99.988,0,0.013,0,7.200,64.200,64.200,0,0,333,520,0,0,0
1694181277,393872,30501724,29320,1065540,0,0,99.988,0,0.025,0,0,0,0,0,0,263,451,0,0,0
