"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-166",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/838be0c960259585130c6449c088d40d622d273c/A4_dstat.csv 5",,,,"Date:","08 Sep 2023 13:49:42 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694181092,2639436,28024648,29224,1067172,1.000,1.025,97.863,0,0,0,12.000,470228.798,43812903.928,0,0,172859,218582,0.540,0.340,0.360
1694181097,2639668,28024400,29224,1067188,0.612,0.950,98.350,0,0.050,0,7.200,358207.212,34049281.292,0,0,133911,170197,0.500,0.330,0.360
1694181102,2676480,27987572,29224,1067204,0.750,0.775,98.075,0,0,0,0,402976.848,37353634.119,0,0,150247,189815,0.700,0.380,0.370
1694181107,2918360,27745684,29224,1067212,0.950,0.912,98.000,0,0.012,0,20.000,382871.915,36173727.036,0,0,142415,182427,0.640,0.370,0.370
1694181112,2918880,27745148,29224,1067228,0.638,0.650,98.363,0,0,0,8.800,349372.725,32286803.637,0,0,133365,169757,0.590,0.370,0.370
1694181117,2918888,27745116,29224,1067252,0.825,0.762,98.190,0,0,0,0,400619.576,37602171.616,0,0,147392,189173,0.550,0.360,0.360
1694181122,2920556,27743424,29232,1067268,1.025,0.950,97.447,0,0,0,8.003,566808.990,53989796.982,0,0,201753,254900,0.500,0.350,0.360
1694181127,2957820,27706148,29232,1067280,0.850,0.687,97.866,0,0,0,12.795,465701.380,43062842.267,0,0,170831,217828,0.460,0.350,0.360
1694181132,3203476,27460476,29232,1067296,0.900,0.925,98.073,0,0,0,4.802,380243.023,35362455.069,0,0,140416,181524,0.420,0.340,0.360
1694181137,3464456,27199428,29232,1067364,0.775,0.900,98.115,0,0,0,19.993,364861.142,33748813.826,0,0,136897,176348,0.470,0.350,0.360
1694181142,3749996,26913876,29232,1067376,0.713,0.863,98.010,0,0.025,0,0,391983.695,36545908.308,0,0,145633,186363,0.430,0.350,0.360
1694181147,4216716,26447144,29232,1067388,1.200,1.250,96.950,0,0,0,0,628841.988,59198801.964,0,0,223196,281045,0.400,0.340,0.360
1694181152,4535640,26128200,29240,1067400,0.763,0.925,97.813,0,0,0,8.800,433024.986,40093613.900,0,0,162224,204887,0.450,0.350,0.360
1694181157,4966520,25697308,29240,1067412,1.375,1.412,97.175,0,0.037,0,3.200,576476.654,54599652.040,0,0,206218,260509,0.410,0.350,0.360
1694181162,4971332,25692468,29240,1067440,0.237,0.037,99.789,0,0,0,0.800,6499.086,454810.288,0,0,4309,5798,0.380,0.340,0.360
1694181167,4971688,25692000,29240,1067552,0.088,0.025,99.863,0,0,0,10.400,1224.003,1157.203,0,0,1796,2271,0.350,0.330,0.360
1694181172,4971716,25691968,29240,1067556,0,0.013,99.964,0,0,0,39.200,0,0,0,0,552,912,0.320,0.330,0.350
1694181177,4971968,25691716,29240,1067556,0,0.025,99.987,0,0.012,0,0,0,0,0,0,491,805,0.290,0.320,0.350
1694181182,4971960,25691716,29248,1067556,0.013,0,99.975,0,0,0,16.000,64.200,64.200,0,0,544,850,0.270,0.320,0.350
1694181187,4972204,25691472,29248,1067556,0.025,0,99.950,0,0,0,3.200,0,0,0,0,537,867,0.250,0.310,0.350
1694181192,4972208,25691464,29248,1067560,0.012,0.012,99.975,0,0.012,0,3.200,74.600,74.600,0,0,545,880,0.230,0.310,0.350
1694181197,4972136,25691496,29248,1067596,0,0.013,99.951,0,0,0,4.000,0,0,0,0,556,855,0.210,0.300,0.340
1694181202,4972384,25691244,29248,1067600,0,0.013,99.975,0,0,0,14.400,83.000,83.000,0,0,555,851,0.190,0.300,0.340
1694181207,4972384,25691244,29248,1067600,0,0.025,99.958,0,0,0,0,0,0,0,0,484,787,0.180,0.290,0.340
1694181212,4972376,25691244,29256,1067600,0.013,0.025,100.003,0,0,0,8.000,74.602,74.602,0,0,601,907,0.160,0.290,0.340
1694181217,4972264,25691356,29256,1067600,0.013,0.013,99.975,0,0.038,0,3.200,0,0,0,0,525,853,0.150,0.280,0.340
1694181222,4972564,25691048,29256,1067608,0.012,0.025,99.962,0,0,0,0,74.600,74.600,0,0,695,1073,0.140,0.280,0.330
1694181227,4972508,25691104,29256,1067608,0,0.025,99.963,0,0,0,3.200,0,0,0,0,540,805,0.120,0.270,0.330
1694181232,4972508,25691104,29256,1067608,0.012,0.012,99.987,0,0.012,0,9.600,64.200,64.200,0,0,609,932,0.110,0.270,0.330
1694181237,4972500,25691112,29256,1067608,0.013,0,99.988,0,0,0,3.200,12.000,23.200,0,0,520,822,0.110,0.260,0.330
1694181242,4972468,25691136,29264,1067608,0.012,0.012,99.975,0,0,0,12.800,64.200,87.400,0,0,593,918,0.100,0.260,0.330
1694181247,4972460,25691144,29264,1067608,0,0,99.988,0,0,0,3.200,0,0,0,0,508,804,0.090,0.250,0.330
1694181252,4972460,25691136,29264,1067616,0.012,0.012,99.987,0,0,0,0,64.200,75.800,0,0,564,914,0.080,0.250,0.320
1694181257,4972416,25691144,29264,1067652,0.013,0.013,99.951,0,0,0,2.400,8.400,8.400,0,0,537,827,0.070,0.240,0.320
1694181262,4972448,25691112,29264,1067652,0,0,99.962,0,0,0,0,64.200,64.200,0,0,512,833,0.070,0.240,0.320
1694181267,4972408,25691144,29272,1067652,0.012,0.012,99.975,0,0,0,8.800,0,11.600,0,0,538,832,0.060,0.230,0.320
1694181272,4972440,25691112,29272,1067652,0.013,0.013,99.975,0,0,0,3.200,64.200,64.200,0,0,535,846,0.060,0.230,0.320
1694181277,4972408,25691144,29272,1067652,0.013,0,99.975,0,0.038,0,3.200,0,0,0,0,492,802,0.050,0.230,0.310
