"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-27",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/62a5bedb95453f686dbd816ccdd93a5ed5ffb25e/A2_dstat.csv 5",,,,"Date:","08 Sep 2023 13:39:13 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694180443,16648012,14248900,28820,1063852,7.675,2.750,89.626,0,0,0,0.800,35106554.764,496297189.404,0,0,779237,510440,0.920,0.690,0.620
1694180448,16649616,14247296,28820,1063852,9.462,3.575,86.849,0,0,0,0,48500316.496,545244387.725,0,0,931055,661280,1.090,0.730,0.630
1694180453,16651784,14245124,28820,1063856,7.750,2.688,89.752,0,0.013,0,0,35805615.851,493529908.800,0,0,763198,514085,1,0.710,0.630
1694180458,16652476,14244432,28820,1063856,8.762,3.300,87.958,0,0,0,8.000,48574053.797,507367983.814,0,0,874169,629864,1.080,0.730,0.640
1694180463,16651148,14245756,28828,1063860,8.050,2.863,88.778,0,0.013,0,18.401,44495704.965,477904463.600,0,0,834001,601950,1,0.720,0.640
1694180468,16651812,14245092,28828,1063860,7.938,2.663,89.152,0,0,0,14.400,38480632.481,485760764.788,0,0,774752,534653,0.920,0.710,0.630
1694180473,16653804,14243096,28828,1063864,7.787,2.825,89.248,0,0,0,0,37215969.374,498571123.979,0,0,775250,521393,0.840,0.700,0.630
1694180478,16653964,14242936,28828,1063864,6.912,2.262,90.198,0,0,0,0.800,30547009.679,482213979.806,0,0,731567,469519,0.930,0.720,0.640
1694180483,16663596,14233300,28828,1063868,8.712,3.050,88.399,0,0.012,0,0,46526973.373,493986371.514,0,0,841689,605328,0.940,0.720,0.640
1694180488,16664340,14232516,28828,1063908,7.497,2.749,89.283,0,0,0,3.199,37639916.111,505067601.152,0,0,796942,528291,1.030,0.750,0.650
1694180493,16670236,14226612,28836,1063908,8.342,2.476,89.194,0,0,0,9.605,37995671.464,508149851.937,0,0,802266,532693,1.020,0.750,0.650
1694180498,16672192,14224656,28836,1063908,7.750,2.775,89.185,0,0,0,19.199,37781890.510,501226797.806,0,0,806440,536454,1.020,0.760,0.650
1694180503,16670792,14226048,28836,1063916,7.884,2.761,89.546,0,0,0,0,36244423.556,498123228.603,0,0,769745,509177,1.340,0.830,0.670
1694180508,16672076,14224764,28836,1063916,7.678,2.414,89.602,0,0.013,0,0,34299496.316,507742417.485,0,0,782787,501136,1.470,0.860,0.690
1694180513,16672040,14224800,28836,1063916,8.513,2.863,88.655,0,0,0,0,44852027.714,498252237.525,0,0,832988,591093,1.430,0.860,0.690
1694180518,16672240,14224600,28836,1063916,8.063,3.250,88.664,0,0,0,0,46278332.532,509711786.300,0,0,850165,608619,1.480,0.880,0.700
1694180523,16672232,14224600,28844,1063916,7.712,2.750,89.574,0,0,0,8.800,38227949.040,487690832.059,0,0,779346,530007,1.440,0.890,0.700
1694180528,16672252,14224580,28844,1063916,7.725,2.538,89.538,0,0.013,0,5.600,40194473.300,479094366.219,0,0,788286,550573,1.410,0.890,0.700
1694180533,16672688,14224136,28844,1063924,0.637,0.150,99.200,0,0,0,5.597,2038547.387,39190883.279,0,0,57933,36517,1.290,0.870,0.700
1694180538,16673096,14223724,28844,1063928,0.088,0.025,99.913,0,0.013,0,0,1641.803,1699.003,0,0,1621,2516,1.190,0.860,0.690
1694180543,383712,30513124,28844,1063912,0.237,0.612,99.100,0,0,0,0,26249.163,16017.178,0,0,6709,7132,1.090,0.840,0.690
1694180548,383692,30513140,28844,1063916,0.038,0.013,99.925,0,0,0,0,174.800,236.401,0,0,504,738,1.010,0.830,0.680
1694180553,383676,30513156,28852,1063908,0,0,99.988,0,0,0,20.800,0,0,0,0,490,755,0.930,0.810,0.680
1694180558,383676,30513156,28852,1063908,0.013,0,100.001,0,0,0,3.200,0,0,0,0,282,463,0.850,0.800,0.680
1694180563,383792,30512984,28852,1063964,0,0,99.986,0,0,0,0,64.199,64.199,0,0,330,527,0.780,0.790,0.670
1694180568,383792,30512984,28852,1063964,0,0,99.989,0,0,0,8.000,0,0,0,0,319,522,0.720,0.770,0.670
1694180573,383504,30513268,28852,1063968,0.012,0.012,99.986,0,0,0,18.400,64.199,64.199,0,0,341,539,0.660,0.760,0.660
1694180578,383504,30513268,28852,1063968,0,0,99.976,0,0,0,2.400,0,0,0,0,293,476,0.610,0.750,0.660
1694180583,383500,30513268,28860,1063964,0.025,0,99.999,0,0.012,0,17.600,72.599,72.599,0,0,327,491,0.560,0.740,0.660
1694180588,383500,30513268,28860,1063964,0,0,99.987,0,0,0,2.400,0,0,0,0,355,591,0.510,0.720,0.650
1694180593,383496,30513268,28860,1063968,0.013,0,99.963,0,0,0,5.600,64.200,64.200,0,0,448,728,0.470,0.710,0.650
1694180598,383496,30513268,28860,1063968,0,0,99.975,0,0,0,2.400,0,0,0,0,345,513,0.430,0.700,0.640
1694180603,383740,30513016,28860,1063976,0.013,0,99.988,0,0,0,0,64.200,64.200,0,0,373,561,0.400,0.690,0.640
1694180608,383740,30513016,28860,1063976,0,0,99.987,0,0,0,4.800,0,0,0,0,422,549,0.370,0.680,0.640
1694180613,383740,30513016,28868,1063968,0.025,0,99.975,0,0,0,20.000,64.200,64.200,0,0,470,710,0.340,0.660,0.630
1694180618,383740,30513016,28868,1063968,0.012,0,99.987,0,0,0,8.800,0,0,0,0,307,488,0.310,0.650,0.630
1694180623,383628,30513072,28868,1064020,0,0,99.987,0,0,0,0,64.200,64.200,0,0,343,554,0.290,0.640,0.630
1694180628,383628,30513072,28868,1064020,0.013,0,99.976,0,0,0,6.400,0,0,0,0,293,492,0.260,0.630,0.620
1694180633,386652,30510048,28868,1064020,0,0,99.974,0,0,0,1.600,64.199,64.199,0,0,328,520,0.240,0.620,0.620
1694180638,386652,30510048,28876,1064012,0,0.013,100.001,0.013,0,0,14.400,8.400,8.400,0,0,312,484,0.220,0.610,0.620
1694180643,386652,30510048,28876,1064012,0.012,0,100.000,0,0.012,0,7.200,64.200,64.200,0,0,303,482,0.200,0.600,0.610
1694180648,386644,30510048,28876,1064020,0,0,99.988,0,0,0,3.200,0,0,0,0,308,505,0.190,0.590,0.610
