"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-24",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/62a5bedb95453f686dbd816ccdd93a5ed5ffb25e/A1_dstat.csv 5",,,,"Date:","08 Sep 2023 13:39:13 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694180568,399480,30498120,28936,1063788,0.013,0,99.988,0,0.013,0,2.400,0,0,0,0,300,482,0.290,0.570,0.560
1694180573,399480,30498120,28936,1063788,0.012,0,99.987,0,0,0,0,74.599,74.599,0,0,333,547,0.270,0.560,0.560
1694180578,399480,30498120,28936,1063788,0,0,100.000,0,0,0,12.800,8.400,8.400,0,0,308,511,0.250,0.550,0.550
1694180583,399464,30498120,28948,1063792,0.012,0,99.975,0,0,0,12.800,74.600,74.600,0,0,339,539,0.230,0.540,0.550
1694180588,399464,30498120,28948,1063792,0,0,100.001,0,0,0,0,0,0,0,0,293,488,0.210,0.530,0.550
1694180593,399460,30498120,28948,1063796,0,0,99.961,0,0,0,4.000,64.199,64.199,0,0,492,781,0.190,0.520,0.540
1694180598,399460,30498120,28948,1063796,0.013,0,99.975,0,0,0,0,0,0,0,0,343,549,0.180,0.510,0.540
1694180603,399460,30498120,28948,1063796,0.013,0,100.000,0,0,0,0,64.200,64.200,0,0,354,535,0.160,0.500,0.540
1694180608,399424,30498120,28948,1063832,0,0.012,99.975,0,0,0,0,0,0,0,0,355,523,0.150,0.490,0.530
1694180613,399412,30498120,28956,1063836,0,0,99.975,0,0.012,0,8.800,64.200,64.200,0,0,333,526,0.140,0.480,0.530
1694180618,399508,30498024,28956,1063836,0.013,0,99.975,0,0.025,0,10.400,0,0,0,0,429,694,0.120,0.480,0.530
1694180623,399504,30498024,28956,1063840,0,0.012,100.000,0,0.012,0,0,64.200,64.200,0,0,333,529,0.110,0.470,0.530
1694180628,399504,30498024,28956,1063840,0,0,99.988,0,0,0,0,0,0,0,0,273,474,0.100,0.460,0.520
1694180633,399504,30498024,28956,1063840,0,0,99.987,0,0,0,0,72.600,72.600,0,0,305,519,0.100,0.450,0.520
1694180638,399496,30498024,28964,1063840,0,0,99.988,0,0,0,12.800,0,0,0,0,345,528,0.090,0.440,0.520
1694180643,402296,30495220,28964,1063844,0.025,0,99.974,0,0,0,8.800,64.199,64.199,0,0,319,510,0.080,0.440,0.510
1694180648,402296,30495220,28964,1063844,0,0,100.002,0,0,0,3.200,0,0,0,0,272,459,0.070,0.430,0.510
