"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-231",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/a8bf898368b726e7a82ddcacd0d2e25d725a6320/A6_dstat.csv 5",,,,"Date:","08 Sep 2023 13:33:56 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694180196,395372,30505036,28856,1062512,0.012,0,99.999,0,0,0,0,74.599,74.599,0,0,315,543,0,0,0
1694180201,395372,30505036,28856,1062512,0,0.013,99.976,0,0.013,0,0,8.400,8.400,0,0,263,454,0,0,0
1694180206,395372,30505036,28856,1062512,0,0,99.999,0,0,0,0,74.600,74.600,0,0,316,492,0,0,0
1694180211,395372,30505036,28856,1062512,0,0,99.987,0,0,0,10.400,0,0,0,0,270,460,0,0,0
1694180216,395372,30505036,28864,1062504,0.025,0,99.972,0,0,0,14.403,64.214,64.214,0,0,406,575,0,0,0
1694180221,395372,30505036,28864,1062504,0,0,100.003,0,0,0,7.198,0,0,0,0,265,458,0,0,0
1694180226,395636,30504752,28864,1062524,0.037,0,99.949,0,0,0,0,321.597,307.797,0,0,524,869,0,0,0
1694180231,395636,30504752,28864,1062524,0,0,100.002,0,0.013,0,0,0,0,0,0,276,488,0,0,0
1694180236,396072,30504256,28864,1062580,0,0,99.949,0,0,0,0,64.199,64.199,0,0,436,633,0,0,0
1694180241,396072,30504256,28864,1062580,0,0,99.976,0,0,0,0,0,0,0,0,250,449,0,0,0
1694180246,396060,30504256,28872,1062584,0.037,0.012,99.986,0,0,0,8.000,64.199,64.199,0,0,637,980,0,0,0
1694180251,396060,30504256,28872,1062584,0,0,100.001,0,0.013,0,2.400,0,0,0,0,257,447,0,0,0
1694180256,396028,30504288,28872,1062584,0,0,99.999,0,0,0,4.000,72.599,72.599,0,0,346,566,0,0,0
1694180261,396028,30504288,28872,1062584,0,0,100.001,0,0,0,0,0,0,0,0,252,447,0,0,0
1694180266,396028,30504288,28872,1062584,0.012,0,99.987,0,0,0,13.600,64.200,64.200,0,0,327,508,0,0,0
1694180271,396028,30504288,28872,1062584,0,0,100.001,0,0,0,0,0,0,0,0,273,454,0,0,0
1694180276,396008,30504288,28884,1062592,0,0,99.948,0,0,0,8.800,64.199,64.199,0,0,375,592,0,0,0
1694180281,396008,30504288,28884,1062592,0,0.013,99.989,0,0,0,7.200,0,0,0,0,298,471,0,0,0
1694180286,396008,30504288,28884,1062592,0,0,99.974,0,0,0,2.400,64.199,64.199,0,0,348,520,0,0,0
1694180291,396004,30504288,28884,1062596,0.012,0,99.987,0,0,0,1.600,0,0,0,0,357,564,0,0,0
1694180296,396004,30504288,28884,1062596,0,0,99.963,0,0.013,0,0,64.200,64.200,0,0,398,599,0,0,0
1694180301,396004,30504288,28884,1062596,0,0,99.988,0,0,0,1.600,0,0,0,0,274,482,0,0,0
1694180306,396004,30504288,28892,1062588,0,0.012,99.974,0,0.012,0,8.800,64.199,64.199,0,0,500,782,0,0,0
1694180311,396004,30504288,28892,1062588,0,0,99.989,0,0,0,0,0,0,0,0,267,450,0,0,0
1694180316,395904,30504336,28892,1062640,0,0,99.999,0,0,0,3.200,72.599,72.599,0,0,334,542,0,0,0
1694180321,395904,30504336,28892,1062640,0.013,0,100.001,0,0,0,0,0,0,0,0,276,477,0,0,0
1694180326,395904,30504336,28892,1062640,0,0,99.974,0,0,0,0,64.200,64.200,0,0,321,501,0,0,0
1694180331,395904,30504336,28900,1062632,0,0,100.000,0,0,0,20.800,0,0,0,0,307,480,0,0,0
