"pcp-dstat 5.0.3 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-10-0-77-13",,,,"User:","ubuntu"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/a8bf898368b726e7a82ddcacd0d2e25d725a6320/A5_dstat.csv 5",,,,"Date:","08 Sep 2023 13:33:56 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1694180101,384964,30512556,28944,1064324,0,0,99.989,0,0.013,0,14.400,0,0,0,0,283,455,0.020,0.010,0
1694180106,384960,30512556,28944,1064328,0,0.025,99.987,0,0,0,0,64.200,77.400,0,0,331,537,0.020,0.010,0
1694180111,384960,30512556,28944,1064328,0,0,100.001,0,0,0,205.601,8.400,8.400,0,0,528,695,0.020,0.010,0
1694180116,384960,30512556,28944,1064328,0,0.012,100.000,0,0,0,0,64.200,64.200,0,0,343,529,0.020,0.010,0
1694180121,384896,30512620,28944,1064328,0,0.013,99.963,0,0,0,13.600,0,0,0,0,314,494,0.020,0.010,0
1694180126,384876,30512628,28952,1064332,0.012,0.012,99.961,0,0,0,16.800,64.199,64.199,0,0,478,723,0.010,0.010,0
1694180131,385088,30512376,28952,1064368,0.013,0,99.988,0,0,0,23.200,0,0,0,0,352,520,0.010,0.010,0
1694180136,385084,30512376,28952,1064372,0,0.012,100.000,0,0.025,0,2.400,64.200,64.200,0,0,347,536,0.010,0.010,0
1694180141,385084,30512376,28952,1064372,0.087,0.012,99.975,0,0,0,4.800,0,0,0,0,327,535,0.010,0.010,0
1694180146,385084,30512376,28952,1064372,0.012,0,99.975,0,0,0,1.600,64.200,64.200,0,0,342,512,0.010,0.010,0
1694180151,385084,30512376,28952,1064372,0,0,99.989,0,0,0,4.000,0,0,0,0,259,444,0.010,0,0
1694180156,385324,30512124,28960,1064376,0.012,0.012,99.974,0,0,0,17.600,64.199,64.199,0,0,480,801,0.010,0,0
1694180161,385072,30512376,28960,1064376,0.013,0,99.989,0,0.013,0,5.600,0,0,0,0,305,496,0.010,0,0
1694180166,385068,30512376,28960,1064380,0,0.012,99.998,0,0,0,4.800,64.199,64.199,0,0,365,584,0.010,0,0
1694180171,385068,30512376,28960,1064380,0.013,0,99.989,0,0,0,4.800,8.400,8.400,0,0,316,508,0,0,0
1694180176,385068,30512376,28960,1064380,0,0,99.975,0,0,0,4.000,64.200,64.200,0,0,337,543,0,0,0
1694180181,385068,30512376,28960,1064380,0.013,0.013,99.988,0,0,0,3.200,0,0,0,0,273,460,0,0,0
1694180186,385564,30511864,28968,1064388,0,0.012,99.948,0,0,0,14.400,64.199,64.199,0,0,862,1330,0,0,0
1694180191,385528,30511864,28968,1064424,0,0,99.976,0,0,0,14.400,0,0,0,0,318,505,0,0,0
1694180196,385524,30511864,28968,1064428,0,0.012,99.987,0,0.025,0,4.800,64.199,64.199,0,0,328,529,0,0,0
1694180201,385524,30511864,28968,1064428,0,0,100.002,0,0,0,3.200,0,0,0,0,263,453,0,0,0
1694180206,385524,30511864,28968,1064428,0.025,0,99.986,0,0,0,4.000,64.199,64.199,0,0,313,507,0,0,0
1694180211,385524,30511864,28968,1064428,0,0.013,100.002,0,0,0,4.000,0,0,0,0,265,457,0,0,0
1694180216,385476,30511896,28976,1064436,0.025,0,99.948,0,0,0,19.200,64.199,64.199,0,0,390,586,0,0,0
1694180221,385468,30511904,28976,1064436,0,0,100.001,0,0,0,7.200,0,0,0,0,282,486,0,0,0
1694180226,385528,30511840,28976,1064440,0.025,0,99.974,0,0,0,4.800,339.796,325.996,0,0,536,904,0,0,0
1694180231,385528,30511840,28976,1064440,0,0,99.989,0,0.013,0,4.000,0,0,0,0,280,474,0,0,0
1694180236,385524,30511840,28976,1064444,0.012,0.012,99.974,0,0,0,3.200,64.199,64.199,0,0,351,538,0,0,0
1694180241,385524,30511840,28976,1064444,0,0,99.988,0,0,0,4.800,0,0,0,0,288,475,0,0,0
1694180246,385516,30511840,28984,1064444,0.013,0.013,99.991,0,0,0,16.001,64.202,64.202,0,0,618,980,0,0,0
1694180251,385464,30511840,28984,1064496,0.012,0.012,99.984,0,0,0,17.599,0,0,0,0,360,529,0,0,0
1694180256,385396,30511904,28984,1064500,0,0,99.988,0,0.063,0,5.600,64.200,64.200,0,0,340,546,0,0,0
1694180261,385396,30511904,28984,1064500,0,0.013,99.988,0,0,0,1.600,0,0,0,0,263,451,0,0,0
1694180266,385396,30511904,28984,1064500,0,0,99.987,0,0,0,4.000,64.200,64.200,0,0,308,492,0,0,0
1694180271,385396,30511904,28984,1064500,0,0,99.988,0,0.013,0,0,0,0,0,0,284,463,0,0,0
1694180276,385384,30511904,28992,1064504,0.025,0.012,99.962,0,0,0,8.000,64.199,64.199,0,0,388,586,0,0,0
1694180281,385384,30511904,28992,1064504,0.013,0,100.001,0,0,0,0,8.400,8.400,0,0,285,478,0,0,0
1694180286,385532,30511752,28992,1064508,0.012,0,99.974,0,0,0,0,398.996,508.795,0,0,418,552,0,0,0
1694180291,385784,30511500,28992,1064508,0,0.012,99.987,0,0,0,0,0,0,0,0,364,555,0,0,0
1694180296,385704,30511580,28992,1064508,0,0,99.988,0,0.013,0,0,90.600,77.400,0,0,460,633,0,0,0
1694180301,385704,30511580,28992,1064508,0,0.013,100.001,0,0,0,3.200,0,0,0,0,284,464,0,0,0
1694180306,385692,30511580,29000,1064512,0.037,0,99.973,0,0,0,6.400,64.198,64.198,0,0,518,829,0,0,0
1694180311,385908,30511328,29000,1064548,0,0,99.976,0,0,0,7.200,0,0,0,0,320,504,0,0,0
1694180316,385904,30511328,29000,1064552,0,0.013,99.963,0,0.025,0,0,64.200,64.200,0,0,312,509,0,0,0
1694180321,385904,30511328,29000,1064552,0,0,99.988,0,0,0,0,0,0,0,0,281,475,0,0,0
1694180326,385936,30511296,29000,1064552,0,0.025,99.999,0,0,0,29.600,64.199,64.199,0,0,367,539,0,0,0
1694180331,385928,30511296,29008,1064552,0.013,0,99.976,0,0,0,13.600,0,0,0,0,296,479,0,0,0
